mofo	-2.4	156205.00	[2, 2, 3, -2, 4, 1, 3, 1, 1, 1]
muah	2.3	10198.00	[3, 0, 1, 0, 1, 3, 2, 2, 1, 1]
mubar	-1.0	0.4	[-2, -1, -1, -2, -1, -1, -1, -1, -1, -1]
musm	0.9	1.0	[1, 1, 2, 3, 3, 2, 1, 2, 4, 1]
mwah	2.5	2.2	[-4, -4, -4, 0, -3, -2, -2, -4, 3, -4]
n1	1.9	107703.00	[1, 2, 4, 4, 4, 2, 4, 2, 2, 3]
nbd	1.3	236643.00	[-4, -2, -3, -2, -2, -2, 1, 4, 2, -2]
nbif	-0.5	207123.00	[-1, 1, 1, 1, 4, 3, 1, -4, 1, 2]
nfc	-2.7	0.80623	[2, 2, 2, 4, 2, 3, 2, 2, 4, 2]
nfw	-2.4	104403.00	[1, 1, 3, 2, 2, 3, 4, 1, 1, 1]
nh	2.2	134536.00	[2, 1, 0, 0, 0, 4, 2, 0, 3, 1]
nimby	-0.8	0.67082	[-1, -2, 0, 0, 0, 0, -1, -1, 0, 0]
nimjd	-0.7	0.9	[-3, -2, -2, -3, -1, -2, -4, -3, -4, -3]
nimq	-0.2	10198.00	[-2, -2, -1, -3, -1, -2, -4, -3, -4, -2]
nimy	-1.4	0.6	[2, 2, 2, 2, 1, 3, 3, 3, 2, 2]
nitl	-1.5	0.6	[0, 0, -1, 0, -1, -2, -1, -1, -1, -1]
nme	-2.1	0.78102	[0, -2, -1, -2, 0, -1, 0, 0, 0, -1]
noyb	-0.7	0.6	[0, 0, 0, 0, 0, 0, 0, 0, -2, 0]
np	1.4	168523.00	[-1, -2, -3, -2, -1, 2, -3, 0, 0, -4]
ntmu	1.4	0.92195	[-1, -1, -2, -3, -1, -3, -1, -2, 0, -1]
o-8	-0.5	113578.00	[-1, -2, -2, -1, -4, -2, -3, -3, 0, -3]
o-:	-0.3	167631.00	[-1, -2, 0, -1, -1, -2, -2, -1, 4, -1]
o-|	-1.1	10198.00	[0, 1, 1, 1, 1, 2, 2, 4, 1, 1]
o.o	-0.8	0.66332	[1, 1, 0, 1, 2, 2, 2, 2, 2, 1]
O.o	-0.6	1.5	[2, -1, 0, 0, -2, -2, 0, -2, 2, -2]
o.O	-0.6	118743.00	[2, -1, 0, 0, -1, -2, 0, -2, 1, 0]
o:	-0.2	0.53852	[-1, -1, -1, 0, -1, -1, -1, -2, -2, -1]
o:)	1.5	0.8	[-1, -1, -2, 0, 1, 0, -1, 0, -1, -1]
o:-)	2.0	0.8	[-1, -1, -2, 0, 1, 0, -1, 0, -1, -1]
o:-3	2.2	0.8	[-1, -1, -2, 0, 1, 0, -1, 0, -1, -1]
o:3	2.3	0.87178	[-1, 0, -1, -2, 0, 1, 0, 1, 0, 0]
o:<	-0.3	0.67082	[3, 1, 1, 2, 2, 2, 1, 1, 1, 1]
"o;^)"	1.6	118322.00	[1, 4, 1, 2, 4, 1, 1, 2, 3, 1]
ok	-4.0	0.9798	[1, 4, 2, 3, 3, 2, 1, 2, 3, 1]
o_o	-0.5	0.78102	[3, 3, 2, 2, 1, 2, 4, 2, 2, 2]
O_o	-0.5	1.1	[-1, -1, -2, 0, -1, 0, 1, 2, 0, -1]
o_O	-0.5	0.8	[1, 2, 1, 2, 1, 2, 2, 0, 3, 2]
pita	-2.4	142829.00	[0, 0, 1, 1, 1, 4, 3, 4, 1, 1]
pls	0.3	0.92195	[0, -1, 0, -2, -2, 0, -1, 1, 0, 0]
plz	0.3	0.92195	[0, -1, 0, -2, -2, 0, -1, 1, 0, 0]
pmbi	0.8	0.92195	[0, -1, 0, -2, -2, 0, -1, 1, 0, 0]
pmfji	0.3	1.2	[-2, -1, -1, -4, -4, -2, -4, -2, -3, -1]
pmji	0.7	0.45826	[0, 1, 1, 1, 0, 0, 0, 0, 0, 0]
po	-2.6	0.45826	[0, 1, 1, 1, 0, 0, 0, 0, 0, 0]
ptl	2.6	132665.00	[3, 0, 0, 1, 1, -2, 2, 2, 0, 1]
pu	-1.1	0.78102	[0, 0, 1, 0, 2, -1, 0, 1, 0, 0]
qq	-2.2	100499.00	[1, 2, 0, -1, 0, 0, 2, 2, 1, 0]
qt	1.8	0.91652	[-2, -3, -4, -3, -3, -3, -1, -3, -1, -3]
r&r	2.4	111355.00	[3, 4, 2, 4, 1, 2, 3, 1, 4, 2]
rofl	2.7	1.3	[-3, -1, -3, -2, -1, -1, -1, -1, 1, 1]
roflmao	2.5	0.6	[-2, -2, -1, -3, -3, -2, -2, -3, -2, -2]
rotfl	2.6	0.6	[2, 2, 1, 2, 1, 3, 2, 1, 2, 2]
rotflmao	2.8	10198.00	[2, 4, 2, 3, 1, 4, 2, 2, 1, 3]
rotflmfao	2.5	0.78102	[3, 2, 2, 2, 4, 4, 2, 3, 3, 2]
rotflol	3.0	111803.00	[4, 2, 2, 4, 1, 1, 2, 4, 3, 2]
rotgl	2.9	0.66332	[3, 2, 3, 3, 1, 3, 3, 3, 2, 3]
rotglmao	1.8	107703.00	[4, 3, 2, 4, 1, 1, 4, 3, 3, 3]
s:	-1.1	111803.00	[3, 4, 1, 3, 3, 3, 0, 3, 2, 3]
sapfu	-1.1	109545.00	[1, 4, 4, 4, 2, 2, 2, 3, 4, 4]
sete	2.8	0.7	[4, 3, 2, 2, 3, 3, 3, 2, 4, 3]
sfete	2.7	2.4	[3, 3, 4, 3, -1, 1, 4, -4, 2, 3]
sgtm	2.4	0.83066	[-1, -1, -2, -2, -1, -1, -2, -1, 1, -1]
slap	0.6	157797.00	[-2, 0, -3, -1, -1, 1, -2, 2, -2, -3]
slaw	2.1	0.87178	[3, 3, 3, 2, 3, 3, 4, 4, 1, 2]
smh	-1.3	0.78102	[4, 3, 3, 3, 2, 4, 2, 2, 2, 2]
snafu	-2.5	10198.00	[2, 1, 1, 2, 3, 3, 2, 2, 4, 4]
sob	-1.0	215407.00	[2, -1, 1, -1, 0, 4, -3, 4, 1, -1]
swak	2.3	104403.00	[3, 2, 0, 2, 2, 2, 3, 1, 4, 2]
tgif	2.3	0.64031	[-2, -1, 0, -1, -1, -2, -2, -1, -2, -1]
thks	1.4	111803.00	[-3, -4, -3, -3, -1, 0, -2, -3, -3, -3]
thx	1.5	0.9798	[-3, -4, -3, -2, -2, -1, -2, -4, -4, -3]
tia	2.3	100499.00	[2, 2, 2, 1, 4, 2, 3, 2, 1, 4]
tmi	-0.3	134536.00	[1, 3, 3, 3, -1, 2, 4, 2, 3, 3]
tnx	1.1	0.4899	[1, 2, 1, 2, 1, 2, 1, 1, 2, 1]
true	4.0	0.92195	[0, 1, 3, 2, 1, 2, 1, 1, 3, 1]
tx	1.5	0.9	[3, 1, 2, 1, 4, 3, 2, 3, 2, 2]
txs	1.1	161555.00	[-1, -1, 2, -1, 1, -2, -2, -1, 3, -1]
ty	1.6	0.53852	[2, 1, 1, 0, 1, 1, 2, 1, 1, 1]
tyvm	2.5	132665.00	[2, 1, 1, 0, 1, 4, 3, 1, 4, 1]
urw	1.9	0.92195	[3, 2, 1, 0, 2, 1, 3, 1, 1, 1]
vbg	2.1	0.7	[1, 2, 0, 1, 2, 0, 1, 2, 1, 1]
vbs	3.1	0.66332	[1, 2, 3, 1, 2, 2, 1, 2, 1, 1]
vip	2.3	111803.00	[2, 2, 1, 3, 1, 4, 2, 4, 2, 4]
vwd	2.6	113578.00	[1, 2, 1, 2, 4, 2, 4, 1, 1, 1]
vwp	2.1	175784.00	[2, 3, 3, 3, 3, -3, 3, 2, 2, 3]
wag	-0.2	0.53852	[2, 3, 3, 3, 4, 4, 3, 3, 3, 3]
wd	2.7	100499.00	[2, 1, 1, 3, 4, 2, 2, 4, 2, 2]
wilco	0.9	0.91652	[4, 2, 4, 2, 1, 3, 3, 2, 3, 2]
wp	1.0	0.7	[3, 1, 2, 2, 3, 2, 2, 3, 1, 2]
wtf	-2.8	0.74833	[-1, 0, 0, 0, 0, 0, -2, 1, 0, 0]
wtg	2.1	1.1	[3, 1, 4, 3, 4, 2, 1, 3, 2, 4]
wth	-2.4	0.9434	[1, 3, 1, 0, 1, 0, 2, 1, 0, 0]
x-d	2.6	0.0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
x-p	1.7	0.74833	[-4, -3, -2, -3, -2, -2, -2, -4, -3, -3]
xd	2.8	0.7	[1, 3, 2, 3, 2, 2, 2, 1, 2, 3]
xlnt	3.0	0.4899	[-2, -3, -2, -3, -2, -2, -2, -3, -3, -2]
xoxo	3.0	0.78102	[1, 3, 4, 2, 3, 3, 3, 2, 3, 3]
xoxozzz	2.3	0.87178	[2, 1, 3, 1, 3, 1, 3, 1, 2, 1]
xp	1.6	0.9	[1, 4, 4, 3, 2, 2, 3, 3, 2, 3]
xqzt	1.6	0.89443	[4, 3, 3, 1, 4, 4, 3, 3, 3, 2]
xtc	0.8	0.7746	[2, 2, 4, 2, 3, 3, 4, 3, 3, 4]
yolo	1.1	0.78102	[3, 1, 2, 2, 2, 2, 3, 2, 4, 2]
yoyo	0.4	0.4	[1, 1, 1, 1, 2, 1, 2, 1, 1, 1]
yvw	1.6	142829.00	[0, 2, 1, 2, 4, -1, 3, 1, 1, 3]
yw	1.8	193907.00	[2, 0, -3, 3, 3, -1, 3, 1, -1, 1]
ywia	2.5	0.83066	[0, 1, 1, 2, 1, 1, 1, 3, 0, 1]
zzz	-1.2	185472.00	[-1, 0, -1, -1, 4, 2, -2, 2, 2, -1]
"[-;"	0.5	0.4899	[1, 2, 1, 1, 2, 2, 2, 1, 2, 2]
[:	1.3	132665.00	[1, 1, 1, 4, 1, 1, 4, 0, 3, 2]
"[;"	1.0	111803.00	[3, 2, 3, 4, 1, 1, 1, 3, 3, 4]
[=	1.7	0.87178	[0, -1, 0, -1, -3, -1, -1, -2, -2, -1]
\-:	-1.0	128452.00	[1, -1, -1, 1, 1, 1, 2, -2, 2, 1]
\:	-1.0	0.45826	[1, 1, 2, 1, 2, 2, 1, 1, 1, 1]
\:<	-1.7	134164.00	[2, 1, 2, 2, 1, 2, 2, -2, -1, 1]
\=	-1.1	0.64031	[2, 2, 1, 1, 1, 2, 2, 3, 2, 1]
\^:	-1.3	118322.00	[-3, -1, -1, -1, -1, -1, 2, -2, -1, -1]
\o/	2.2	0.0	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
\o:	-1.2	118743.00	[-1, -3, -2, -2, -3, -3, -2, -1, 1, -1]
]-:	-2.1	0.3	[-1, -1, -1, -1, -1, -1, -1, -2, -1, -1]
]:	-1.6	0.45826	[-1, -1, -1, -2, -1, -1, -1, -2, -2, -1]
]:<	-2.5	0.9798	[2, 1, 1, 2, 4, 2, 2, 4, 2, 2]
^<_<	1.4	0.4	[-1, -1, -1, -1, -2, -1, -1, -2, -1, -1]
^urs	-2.8	0.53852	[-2, -3, -3, -2, -2, -2, -1, -2, -2, -2]
abandon	-1.9	0.66332	[-1, -2, -1, -2, -3, -2, -1, -1, -1, -2]
abandoned	-2.0	0.80623	[-2, -2, -2, -3, -4, -2, -2, -2, -2, -4]
abandoner	-1.9	111355.00	[3, 1, 3, 2, 1, 1, 1, -1, 2, 1]
abandoners	-1.9	0.6	[-2, -3, -3, -2, -3, -3, -2, -3, -4, -3]
abandoning	-1.6	0.53852	[-1, -2, -2, -2, -2, -3, -2, -2, -1, -2]
abandonment	-2.4	109545.00	[-1, -1, -3, -2, -1, -4, -1, -3, -3, -1]
abandonments	-1.7	0.83066	[-1, -1, -3, -2, -1, -3, -1, -2, -3, -2]
abandons	-1.3	0.83066	[-2, -3, -2, -3, -2, -1, -2, -2, 0, -2]
abducted	-2.3	0.8	[-3, -2, -3, -2, -1, -1, -1, -1, -1, -1]
abduction	-2.8	10198.00	[-4, -2, -1, -4, -2, -1, -2, -3, -3, -2]
abductions	-2.0	0.45826	[-2, -1, -2, -2, -1, -2, -1, -2, -2, -2]
abhor	-2.0	0.9	[-2, -1, -1, -2, -1, -2, -1, -2, 1, -2]
abhorred	-2.4	118743.00	[-3, -1, 0, -3, -1, -3, -4, -2, -3, -3]
abhorrent	-3.1	0.87178	[-4, -3, -3, -4, -1, -3, -2, -2, -3, -3]
abhors	-2.9	141421.00	[-3, -4, -1, -3, -1, -3, 1, -2, -1, -3]
abilities	1.0	109545.00	[-3, -3, -1, -1, -2, -1, -3, -3, 0, -3]
ability	1.3	149666.00	[-4, -4, 0, -3, -2, -1, -4, -3, -3, 0]
aboard	0.1	1.3	[-4, -4, -4, -2, 0, -4, -2, -3, -4, -4]
absentee	-1.1	151327.00	[0, -4, -3, -3, -4, -4, 0, -4, -3, -4]
absentees	-0.8	0.63246	[1, 2, 0, 1, 0, 1, 1, 1, 1, 2]
absolve	1.2	0.64031	[1, 1, 1, 0, 1, 2, 2, 2, 2, 1]
absolved	1.5	0.3	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
absolves	1.3	0.53852	[-1, -1, 0, -2, -1, -1, -2, -1, -1, -1]
absolving	1.6	0.6	[-1, 0, 0, -1, -1, 0, -2, -1, -1, -1]
abuse	-3.2	146969.00	[2, -3, 2, 2, 1, 1, 2, 1, 2, 2]
abused	-2.3	0.92195	[3, 1, 2, 1, 0, 2, 3, 1, 1, 1]
abuser	-2.6	100499.00	[3, 1, 1, 0, 0, 2, 3, 1, 1, 1]
abusers	-2.6	0.8	[3, 1, 2, 1, 1, 2, 3, 1, 1, 1]
abuses	-2.6	0.6	[-4, -2, -3, -4, -3, -4, -3, -3, -3, -3]
abusing	-2.0	0.64031	[-2, -2, -3, -2, -2, -4, -2, -2, -2, -2]
abusive	-3.2	0.4899	[-3, -2, -3, -3, -2, -3, -2, -2, -3, -3]
abusively	-2.8	10198.00	[-2, -3, -3, -3, -3, -2, -3, -4, -3, 0]
abusiveness	-2.5	0.66332	[-3, -2, -3, -3, -3, -3, -1, -2, -3, -3]
abusivenesses	-3.0	141421.00	[-1, -2, -2, -4, -4, -2, -3, -1, 1, -2]
accept	1.6	0.74833	[-4, -3, -3, -4, -4, -3, -4, -2, -3, -2]
acceptabilities	1.6	0.6	[-3, -4, -3, -2, -3, -2, -2, -3, -3, -3]
acceptability	1.1	0.92195	[-2, -4, -2, -3, -2, -3, -4, -2, -1, -2]
acceptable	4.0	0.63246	[-3, -3, -4, -3, -4, -2, -2, -3, -3, -3]
acceptableness	1.3	0.91652	[2, 1, 2, 1, 1, 2, 4, 1, 1, 1]
acceptably	1.5	0.66332	[0, 2, 2, 2, 1, 2, 2, 2, 1, 2]
acceptance	2.0	0.53852	[1, 0, 1, 2, 1, 2, 1, 1, 1, 1]
acceptances	1.7	0.45826	[1, 2, 1, 1, 1, 2, 1, 1, 2, 1]
acceptant	1.6	0.9	[1, 0, 2, 1, 2, 1, 1, 0, 2, 3]
acceptation	1.3	0.67082	[3, 2, 1, 1, 1, 2, 1, 1, 2, 1]
acceptations	0.9	0.63246	[3, 1, 3, 2, 1, 2, 2, 2, 2, 2]
accepted	1.1	0.78102	[3, 1, 1, 1, 2, 2, 1, 2, 3, 1]
accepting	1.6	0.8	[0, 1, 2, 2, 2, 1, 2, 1, 3, 2]
accepts	1.3	0.78102	[0, 1, 2, 1, 1, 1, 1, 3, 2, 1]
accident	-2.1	0.83066	[1, 2, 0, 2, 0, 1, 0, 2, 1, 0]
accidental	-0.3	0.3	[1, 1, 1, 1, 1, 2, 1, 1, 1, 1]
accidentally	-1.4	0.66332	[2, 2, 2, 1, 1, 2, 1, 3, 1, 1]
accidents	-1.3	0.45826	[1, 2, 1, 1, 1, 2, 2, 1, 1, 1]
accomplish	1.8	0.83066	[-2, -2, -1, -3, -4, -2, -2, -1, -2, -2]
accomplished	1.9	0.45826	[-1, -1, 0, 0, 0, 0, 0, 0, -1, 0]
accomplishes	1.7	0.91652	[-2, 0, -2, 0, -3, -1, -1, -1, -2, -2]
accusation	-1.0	0.78102	[-1, -1, -1, -1, -2, 0, -3, -1, -2, -1]
accusations	-1.3	0.6	[1, 2, 3, 2, 2, 2, 1, 1, 2, 2]
accuse	-0.8	0.53852	[2, 2, 2, 1, 2, 2, 3, 1, 2, 2]
accused	-1.2	0.9	[2, 2, 1, 0, 2, 3, 3, 1, 1, 2]
accuses	-1.4	109545.00	[-1, -1, -2, -2, -2, -1, -1, -1, 2, -1]
accusing	-0.7	126886.00	[-2, -2, -1, -3, -2, -1, -1, 2, -2, -1]
ache	-1.6	153623.00	[-3, -1, -1, -2, 1, -2, 1, -2, 2, -1]
ached	-1.6	146969.00	[-2, -1, -2, 2, -2, -3, -2, -2, -1, 1]
aches	-1.0	10198.00	[-2, -1, -2, 1, -2, -3, -1, -2, -1, -1]
achievable	1.3	134536.00	[-2, -1, -1, 1, -3, -1, -1, 2, -1, 0]
aching	-2.2	1.2	[-1, -2, -2, -2, -1, -4, -1, 1, -2, -2]
acquit	0.8	0.8	[-2, -2, -1, -2, -1, -2, -3, 0, -1, -2]
acquits	0.1	0.7746	[-1, -2, -1, -1, -1, 1, -2, -1, -1, -1]
acquitted	1.0	0.45826	[2, 1, 1, 1, 1, 1, 1, 2, 2, 1]
acquitting	1.3	0.74833	[-2, -3, -2, -1, -3, -3, -2, -3, -1, -2]
acrimonious	-1.7	172047.00	[-3, 3, -1, 3, 2, 1, 1, 1, 0, 1]
active	1.7	137477.00	[1, -3, -1, 0, 2, 0, -1, 1, 1, 1]
actively	1.3	0.89443	[2, 2, 1, 1, 2, 0, 1, 1, -1, 1]
activeness	0.6	0.78102	[3, 2, 0, 1, 1, 1, 2, 1, 1, 1]
activenesses	0.8	173494.00	[-1, -3, -2, -3, 3, -3, -1, -2, -2, -3]
actives	1.1	126886.00	[1, 2, 1, 1, 1, 4, 2, 4, 0, 1]
adequate	-4.0	0.78102	[0, 1, 0, 2, 2, 1, 1, 2, 2, 2]
admirability	2.4	0.8	[0, 2, 0, 0, 1, 0, 1, 0, 2, 0]
admirable	2.6	0.74833	[2, 0, 1, 0, 0, 0, 1, 2, 1, 1]
admirableness	2.2	0.7	[2, 1, 0, 1, 1, 0, 1, 1, 2, 2]
admirably	2.5	0.7	[0, 0, 1, 1, 0, 2, 1, 1, 2, 1]
admiral	1.3	0.4899	[2, 3, 3, 3, 3, 2, 2, 2, 2, 2]
admirals	1.5	0.66332	[2, 3, 3, 3, 4, 3, 2, 2, 2, 2]
admiralties	1.6	0.87178	[2, 2, 3, 3, 3, 1, 3, 1, 3, 1]
admiralty	1.2	0.67082	[2, 3, 3, 3, 4, 2, 2, 2, 2, 2]
admiration	2.5	118743.00	[0, 0, 1, 3, 3, 2, 2, 0, 2, 0]
admirations	1.6	0.80623	[2, 2, 0, 2, 2, 0, 1, 2, 2, 2]
admire	2.1	0.66332	[2, 2, 2, 1, 0, 2, 2, 2, 1, 2]
admired	2.3	153623.00	[0, 4, 0, 0, 0, 2, 2, 3, 2, -1]
admirer	1.8	0.80623	[3, 1, 1, 3, 3, 2, 3, 3, 3, 3]
admirers	1.7	0.66332	[2, 2, 1, 1, 2, 2, 2, 2, 2, 0]
admires	1.5	0.83066	[3, 3, 1, 3, 3, 2, 1, 2, 1, 2]
admiring	1.6	0.78102	[4, 2, 2, 2, 2, 2, 3, 3, 1, 2]
admiringly	2.3	0.74833	[2, 1, 1, 2, 3, 2, 3, 1, 1, 2]
admit	0.8	100499.00	[2, 3, 2, 2, 2, 1, -1, 2, 2, 2]
admits	1.2	0.67082	[3, 1, 1, 2, 1, 2, 2, 1, 1, 1]
admitted	0.4	0.8	[1, 2, 1, 1, 3, 3, 2, 1, 1, 1]
admonished	-1.9	0.64031	[1, 3, 3, 2, 2, 2, 2, 3, 3, 2]
adopt	0.7	107703.00	[0, 0, 0, 0, 0, 1, 3, 2, 2, 0]
adopts	0.7	0.87178	[1, 2, 2, 2, 0, 0, 1, 2, 0, 2]
adorability	2.2	0.66332	[0, 1, 0, 1, 0, 0, 2, 0, 0, 0]
adorable	2.2	0.9434	[-2, -2, -2, -1, -2, -3, -1, -1, -1, -4]
adorableness	2.5	0.64031	[0, 0, 1, 1, 1, 0, 1, 0, 1, 2]
adorably	2.1	0.64031	[0, 0, 1, 2, 1, 0, 1, 1, 0, 1]
adoration	2.9	0.74833	[2, 2, 2, 2, 1, 2, 3, 2, 4, 2]
adorations	2.2	0.6	[3, 2, 2, 3, 2, 2, 1, 3, 2, 2]
adore	2.6	0.67082	[2, 3, 3, 2, 3, 2, 1, 3, 3, 3]
adored	1.8	0.7	[3, 1, 2, 3, 2, 2, 1, 3, 2, 2]
adorer	1.7	0.7	[3, 3, 3, 2, 3, 3, 4, 2, 4, 2]
adorers	2.1	0.87178	[2, 2, 3, 1, 3, 1, 3, 3, 1, 3]
adores	1.6	0.91652	[3, 3, 1, 2, 3, 3, 3, 4, 1, 3]
adoring	2.6	0.87178	[2, 3, 3, 2, 2, 1, 1, 0, 2, 2]
adoringly	2.4	1.1	[2, 4, 3, 1, 2, 1, 1, 0, 2, 1]
adorn	0.9	0.7	[3, 2, 1, 2, 2, 2, 3, 2, 3, 1]
adorned	0.8	0.66332	[2, 1, 3, 2, 2, 1, 1, 1, 2, 1]
adorner	1.3	0.66332	[2, 3, 3, 3, 1, 3, 3, 2, 3, 3]
adorners	0.9	0.8	[2, 3, 2, 3, 3, 3, 3, 1, 1, 3]
adorning	1.0	0.53852	[1, 1, 1, 0, 2, 1, 1, 0, 1, 1]
adornment	1.3	1249.00	[1, 1, 0, 2, -1, 3, -1, 2, 1, 0]
adornments	0.8	0.78102	[1, 1, 1, 2, 1, 3, 1, 2, 1, 0]
adorns	0.5	0.9434	[2, 2, 0, 1, -1, 2, 1, 1, 0, 1]
advanced	1.0	0.7746	[0, 0, 1, 1, 1, 2, 2, 1, 0, 2]
advantage	4.0	0.78102	[1, 3, 1, 0, 2, 2, 1, 1, 1, 1]
advantaged	1.4	116619.00	[2, -1, 0, 0, 2, 1, 2, -1, 1, 2]
advantageous	1.5	156525.00	[3, -1, 1, 0, 2, -1, 3, -1, 0, -1]
advantageously	1.9	0.63246	[1, 0, 1, 1, 1, 0, 1, 2, 1, 2]
advantageousness	1.6	0.63246	[1, 2, 1, 1, 2, 0, 1, 0, 1, 1]
advantages	1.5	0.91652	[1, 0, 3, 0, 1, 1, 2, 2, 2, 2]
advantaging	1.6	0.67082	[2, 0, 2, 2, 2, 1, 1, 1, 2, 2]
adventure	1.3	0.53852	[2, 2, 2, 3, 2, 2, 2, 1, 1, 2]
adventured	1.3	128062.00	[-2, 2, 3, 1, 2, 2, 2, 2, 2, 2]
adventurer	1.2	0.80623	[1, 0, 3, 1, 1, 1, 2, 2, 2, 2]
adventurers	0.9	0.66332	[3, 1, 1, 2, 1, 1, 2, 2, 2, 1]
adventures	1.4	0.45826	[1, 2, 1, 1, 2, 1, 1, 1, 1, 2]
adventuresome	1.7	0.45826	[1, 2, 1, 2, 1, 2, 1, 1, 1, 1]
adventuresomeness	1.3	0.6	[1, 2, 0, 2, 1, 2, 1, 1, 1, 1]
adventuress	0.8	0.9434	[0, 1, 0, 1, 0, 1, 0, 1, 3, 2]
adventuresses	1.4	1.2	[2, 2, 1, 2, -2, 2, 2, 1, 2, 2]
adventuring	2.3	1.1	[0, 3, 0, 1, 2, 2, 3, 1, 2, 3]
adventurism	1.5	100499.00	[1, 0, 0, 2, 3, 2, 2, 0, 1, 2]
adventurist	1.4	172047.00	[3, -1, 2, 2, 0, 0, 1, 2, -3, 2]
adventuristic	1.7	111355.00	[1, 0, 0, 3, 2, 2, 3, 0, 1, 2]
adventurists	1.2	0.78102	[2, 3, 2, 3, 1, 3, 3, 1, 2, 3]
adventurous	1.4	0.67082	[1, 0, 2, 2, 2, 2, 1, 1, 2, 2]
adventurously	1.3	0.4899	[1, 1, 2, 1, 2, 2, 2, 1, 1, 1]
adventurousness	1.8	0.64031	[2, 1, 1, 2, 2, 1, 3, 2, 2, 1]
adversarial	-1.5	0.9798	[3, 1, 0, 0, 1, 2, 1, 0, 2, 2]
adversaries	-1.0	111355.00	[0, 1, 2, 1, 2, 0, 3, 2, 3, 0]
adversary	-0.8	0.9	[0, 1, 2, 2, 1, 2, 1, 1, 0, 3]
adversative	-1.2	0.87178	[0, 1, 3, 2, 1, 3, 2, 2, 2, 2]
adversatively	-0.1	0.92195	[-2, 0, -1, -3, -2, -2, 0, -1, -2, -2]
adversatives	-1.0	0.63246	[-1, -1, -1, -1, 0, -2, -2, -1, -1, 0]
adverse	-1.5	172047.00	[-3, -1, -2, -2, -2, 2, 1, -1, 2, -2]
adversely	-0.8	0.74833	[-1, -1, -2, -1, -1, -1, -3, -1, 0, -1]
adverseness	-0.6	137477.00	[0, -2, -1, 0, -1, -1, 1, 1, 3, -1]
adversities	-1.5	0.7746	[-1, -1, -2, -1, -2, 1, -1, -1, -1, -1]
adversity	-1.8	0.80623	[-2, -2, -2, -1, -1, 0, -1, -3, -1, -2]
affected	-0.6	1.6	[-2, -2, 0, -2, -2, 2, -2, 2, -2, 0]
affection	2.4	135647.00	[-1, -2, -1, 2, -1, -2, -1, 2, -1, -1]
affectional	1.9	0.67082	[-2, -2, -1, -1, -2, 0, -2, -1, -2, -2]
affectionally	1.5	0.6	[-3, -2, -1, -2, -2, -2, -1, -1, -2, -2]
affectionate	1.9	135647.00	[-1, -2, 0, -2, 0, 0, 2, -2, 1, -2]
affectionately	2.2	0.8	[3, 2, 2, 3, 4, 1, 3, 2, 2, 2]
affectioned	1.8	104403.00	[3, 3, 2, 0, 2, 2, 2, 3, 2, 0]
affectionless	-2.0	0.92195	[1, 1, 3, 1, 1, 0, 2, 2, 3, 1]
affections	1.5	113578.00	[1, 0, 3, 1, 3, 2, 2, 1, 2, 4]
afflicted	-1.5	0.87178	[4, 1, 1, 2, 2, 2, 3, 3, 2, 2]
affronted	0.2	0.4	[2, 2, 1, 2, 2, 1, 2, 2, 2, 2]
aggravate	-2.5	0.44721	[-2, -1, -2, -2, -2, -2, -2, -2, -2, -3]
aggravated	-1.9	111803.00	[-1, 3, 2, 2, 1, 1, 2, 1, 3, 1]
aggravates	-1.9	10247.00	[-1, -2, -3, -2, 1, -1, -1, -2, -2, -2]
aggravating	-1.2	203961.00	[1, -2, 2, -2, -2, 4, 0, 2, 1, -2]
aggress	-1.3	0.80623	[-3, -3, -2, -3, -2, -4, -3, -2, -2, -1]
aggressed	-1.4	104403.00	[-4, -3, -3, -1, -1, -1, -1, -2, -2, -1]
aggresses	-0.5	0.83066	[-3, -2, -2, -2, -3, -1, -2, -2, 0, -2]
aggressing	-0.6	0.9798	[-2, -2, -1, -2, -2, -1, 0, 1, -1, -2]
aggression	-1.2	155242.00	[-2, -2, 2, -2, -1, -3, -3, -1, 1, -2]
aggressions	-1.3	0.4899	[-1, -1, -1, -1, -2, -1, -2, -2, -2, -1]
aggressive	-0.6	143178.00	[-1, -2, -1, -1, -3, 0, -1, 1, 2, 1]
aggressively	-1.3	128062.00	[-1, -2, -1, 0, -1, -2, 2, -2, 1, 0]
aggressiveness	-1.8	177764.00	[-2, -2, 1, 1, -4, 2, -2, -2, -2, -2]
aggressivities	-1.4	148661.00	[-1, -2, -2, -2, -2, -3, 1, -2, 2, -2]
aggressivity	-0.6	128062.00	[-2, 1, -2, -2, 0, -2, -1, 1, 1, 0]
aggressor	-0.8	155242.00	[-1, -2, 3, -2, -3, -2, -1, -1, -2, -2]
aggressors	-0.9	0.74833	[-1, -2, -1, -2, -2, -1, -3, -1, -3, -2]
aghast	-1.9	128062.00	[-1, -1, -1, -2, 2, -2, -2, -2, -3, -2]
agitate	-1.7	135647.00	[-3, -1, 1, 0, 0, 0, -3, -1, 1, 0]
agitated	-2.0	132665.00	[-2, 0, -1, 2, -2, -2, -1, -1, -2, 1]
agitatedly	-1.6	113578.00	[-2, -2, -1, -1, -1, 1, 1, 0, -2, -2]
